seller_id,seller_zip_code_prefix,seller_city,seller_state
2257f1ed11764954b1a656e4e6fc1ce4,22020,guarulhos,SP
272f4b4ad051479bbbf7607bd5b16555,72845,sao paulo,SP
a5a9252f462940eda67fdb22594ef84c,28222,duque de caxias,RJ
906996f9c1584f538b8c17bbea1568d6,44332,ponta grossa,PR
418cf3e7edf84b1fb7d0da26e0d3bdcf,01358,niteroi,RJ
42c6cc11cce04e63b38580b6a8ed9349,89032,belo horizonte,MG
37892ca399ef47ddb5dca522ad6785af,15474,rio de janeiro,RJ
f5f336f02eaf40c7a5d313fae14f0caf,20548,juiz de fora,MG
f263ce7f77b847f297cb7fcf15edf22c,68070,salvador,BA
a0faea1cf28f4f07a9cb7d7388285ed2,95838,sao paulo,SP
171e3827192740479947fe60e396c750,34540,porto alegre,RS
f2ef98aa5e504ecc959431f329f98125,31298,blumenau,SC
96153f424fef4ba397a325089930d0bf,39800,duque de caxias,RJ
0a605704f5324f9a98163ae7e323fe9c,61853,guarulhos,SP
3cd41286ba004281a2ba23a60cffacaf,14082,sao paulo,SP
2aef02365c064dbb9eaca119f260d9e7,06170,florianopolis,SC
003b7a9fee4e48faa20af28449d59c66,48214,guarulhos,SP
12e1d6a611814463878ccea25787e4fb,56836,guarulhos,SP
04efc443049b4cbb868f0ee87c007720,13451,sao paulo,SP
0703ff5a23d64ecc983c6a48ff118938,02267,rio de janeiro,RJ
6caa092c60d84cfb88a633b338941cf4,87947,caxias do sul,RS
8dd037142ccb49efb6caa8c3885a22d9,44078,londrina,PR
b7dad51701de45dca9f15c6f08e51b7a,58372,guarulhos,SP
766f1be58ad04ff287a388ff396deba9,97084,contagem,MG
9dea1413e8ac426eb6c9ca9331a630a7,49840,porto alegre,RS
029031337537402fb0c513cfb653efd8,24969,guarulhos,SP
fe1819de546141cba868a9e58a5f65f2,53530,sao paulo,SP
14998bd6be4f409eb4c53b6511e517e7,60839,aparecida de goiania,GO
ce149d541ace4e3fb16e6a9bdb0ba179,51556,pelotas,RS
bb50053a9d1940328283f889a713655f,56278,juiz de fora,MG
38a466977a8647b087341dab9f589443,15818,campinas,SP
913776a3e23a49b4986956e316f9c5e7,92248,florianopolis,SC
c3e980b13cf7425cbce6e80f1d51595c,21892,belo horizonte,MG
8138235f29cf42758497a5c8b6bd0417,55529,salvador,BA
aebcef23134c413db519c375c40bdeba,75572,anindeua,PA
43e0799ac9574d549d55280c0f7076b6,24758,caucaia,CE
430e275741af4faaa518d1aa3e5738fa,50774,vitoria da conquista,BA
34006da1cf174369b78f97042c6f78c3,81131,guarulhos,SP
09ab38892fe04eca9bccc582295a5eb3,90714,brasilia,DF
a493f6a1e06a4156966b15bad0ab02c5,64318,campinas,SP
fcb0bac5e1dd4f99b3a223399366a94f,15802,feira de santana,BA
45a0296f57bb4156b2e62cbb4e9210e8,58761,santos,SP
77edb417caca4159a3aef7b082a2d193,09301,belo horizonte,MG
2f16fe61ac4c40c48a06759bb61712ab,86848,guarulhos,SP
38c8e3e1391c4ba08915d0f20d218bca,02620,maringa,PR
0856e761ef0a489ab1de204d77e85195,98468,ribeirao preto,SP
cec6ef53fa8a4628b00a58ad36893d08,95866,ribeirao preto,SP
c250239b6bea4c179f47381324c051de,30358,blumenau,SC
8412d9e6e33e4d4ab9a6d710026bdaeb,69039,pelotas,RS
1a1bc62a84bf4c888274e6087b15fd12,91209,ribeirao preto,SP
3eef28f84dcf48c4ae90b418c7a741d0,13483,ribeirao preto,SP
c06da50dcbe549df96b85b3361f9cc0c,87732,santos,SP
1e2825c3d6b44996959127b588e834be,64167,caxias do sul,RS
c43c055171ac4a72acd22e48f2ce9d14,87993,caucaia,CE
b8e75efaa5ac49879425fec24d4e1ce3,20484,juiz de fora,MG
29f66f44dea9491d822f1f2a750915e5,81335,ribeirao preto,SP
aec2daa48cac4c85857b63688233ab21,02526,sao paulo,SP
2752a432ba95499896db17c98ac4830f,67265,belem,PA
3b0c5df241f2448bb094dfe201d6d0d3,65990,santos,SP
621f2c1f145e425b99b767c9e6c43fd4,10812,uberlandia,MG
643d8f0b9bee4b628129374e58652acc,43026,santos,SP
e6482ec4489c44118970fa02142b3713,44371,londrina,PR
f0b519aa5fe345598dc8a338a21bc52e,07599,brasilia,DF
0d66ffe9552b4d728628e3fc453f1639,30190,ribeirao preto,SP
47d04ba26f1a4384a58d70dc1b59acff,53858,juiz de fora,MG
6ec6c858b7a741cbaad1d3441f9115fb,11332,niteroi,RJ
9e0dcb6dec5340d59286a484982e1963,59220,santos,SP
65b7c415037743d99261dbbd56954e9f,59733,ribeirao preto,SP
2987ce82e1e743e5bd3f82557123c1a9,66333,rio de janeiro,RJ
ac9d98f3f32e48e6ab2f9e9c0df16587,42426,santos,SP
cb4b71eb487a473c8b0ba1d30165b2fe,66191,florianopolis,SC
b385087dd8144922bcb5815e88306298,14453,sao paulo,SP
898928052ade4397a6885be0dcbfa3d2,55046,santos,SP
474c79cbbef549f9b9fbd4a1bee9f038,74024,sao paulo,SP
de12be10b6964a82ae10509914b8b2a4,01022,ribeirao preto,SP
1b9f8474497244c5ba24a3ee6f04192f,80194,rio de janeiro,RJ
e6d89ef61dcd43cf91cfb01d90dab2ab,84563,ribeirao preto,SP
e9cfe7ecdfb940a286296908cb6e145b,67628,pelotas,RS
a48c8fe04fdb459aa2e22af68ece98ef,86799,fortaleza,CE
ec3b59cc06ae4346a3a0a74f92eb6fb5,45676,ponta grossa,PR
117c1145167d4da8bc9c2216c2ad62d2,08113,guarulhos,SP
6b0fb6a166db471da17c0f32ea7ba889,60566,recife,PE
d4b7a71232d4491faecc76ba0fbe459c,74420,guarulhos,SP
d3af0afc8e704c428b9b3df405770d50,94933,duque de caxias,RJ
930f4bfb17444dcabb17c5ae0cf57c45,94836,nova iguacu,RJ
6befac0c1b414cb78553a00e7a32e472,15945,santos,SP
dfb34096619d4491aeb626f564a95c0d,87364,goiania,GO
111cfa416f29481e8d7c4926457180fc,01287,campinas,SP
56eccb03c9104da5888705bab2c4bb49,47548,contagem,MG
db1b2bc52acb41ba9f5249017d389f5c,72786,guarulhos,SP
d9f0bb2ff36e48ee86384fb139b9d309,50006,blumenau,SC
dd1c62d9b7e24f639c3e3572aa90f716,07000,curitiba,PR
44d50521532a46ddb00badcc115e1fc7,65542,campinas,SP
64ee723a6b114a6495ac19a3c3519943,94959,caxias do sul,RS
36a145a453d94bb581160d33d8dcf57d,15019,canoas,RS
fbc5676f3c4b459c80036326c566f516,81065,contagem,MG
3b9007476a0449898da6936779c79b02,25581,uberlandia,MG
94193ea2153546398503bca733533ff8,52497,belo horizonte,MG
bd0ca3503fa445b79a92a55187bd8e48,60905,campinas,SP
cf25eb8b24f545c7a10cc010f2af1f93,94950,caxias do sul,RS
7b497468a75a49aea225e64040b3531f,15125,nova iguacu,RJ
10c6be23ed2d4875846f58eab3e85171,07094,duque de caxias,RJ
6e31cd5e5aa246b284e78dbe6b113902,89098,vitoria da conquista,BA
1f4289a3bc1c4efb8adb0f029fc53982,17150,ribeirao preto,SP
0468393f170741f893a3810db65f126a,60950,santos,SP
24e39b87a15c47f2b4db4763040020e4,67086,ribeirao preto,SP
56d0c9b772c14342aa07bf32891327c7,66382,campinas,SP
6c9275d5afc040c9bf5511e3dbdeb92e,70515,sao paulo,SP
a00e51b0d648408782a4baaea5d268f7,73512,cuiaba,MT
64b4f9ef8ea8421184df89f5ec415b86,77692,santos,SP
7bbcd3ec3c9144c5b2b6277e31836bee,67628,juiz de fora,MG
2d8ae9dea69748ac899b1df1ed01569d,91677,campinas,SP
26921d06784a4356a22240715bd332c9,96747,uberlandia,MG
02eea7ae472b410ca86b8bfa56c8974d,14573,cuiaba,MT
9a01fa1d01ac4831b78c0400b8fe96f2,87182,santos,SP
59d004511c5e4340a09a76709515e912,80450,vitoria da conquista,BA
7723464b00794759b75e38dd7d90264e,67074,dourados,MS
3d625dd3abb94e07adf7fbb0f4c96c62,55875,juiz de fora,MG
c982ba3a414c49e28e4607c6d55a1f76,91769,ribeirao preto,SP
b28e981571a14b3480d19d3e32bd78b4,36860,caxias do sul,RS
0374a0fe721048e6a9ce6d12789029a6,45939,feira de santana,BA
b352329f2be047fea48e7be6a4419ded,60355,guarulhos,SP
8c7bf331c26b4b08be3139d0c647e86e,19111,niteroi,RJ
b884aca4203b4df4b41777b9ccf6f1dd,79974,santos,SP
928b0247d01d4fa7a1fecac71d996c65,40179,ribeirao preto,SP
291f01ac9dcb4722ba40a3e115ae5bbe,94306,brasilia,DF
6c7bdea470e345b8b38c3a4290dd21f4,27330,niteroi,RJ
128de9fdb8cf4e73ac60a7c83875421f,82810,campinas,SP
246b6098916440ac82a0f677c189a9fd,90995,contagem,MG
7dc884e345f94dff82a09e011de205e6,89129,guarulhos,SP
1e9f443b16994e119802932c88c9d1ed,94113,campinas,SP
070a1e4adf5b4264b14350080c7f80e3,67046,niteroi,RJ
a13b702f2e2d4fd5985dbefff93117c7,92004,ribeirao preto,SP
c4e08e4823894cd9b601b98283cf543c,94107,guarulhos,SP
301871a93d48441c8089bfabcf37a730,47168,sao paulo,SP
789e386a97fd41cc959821eecdea4622,77389,duque de caxias,RJ
5de73809c6d94ab78a20d043ec9192ee,88445,blumenau,SC
1a9c4ba111714050aef895f2af18598c,55719,vitoria da conquista,BA
ad2298cbe3f544869a60ca27e0c79b69,38477,ribeirao preto,SP
c92c8897181445a9b14f4fa331a88288,02673,juiz de fora,MG
fce239c20f3e4ba99583f0c6ad4fc0fd,14955,vitoria da conquista,BA
df4f8e7159ff43d99a4324a02870223b,50921,sao paulo,SP
b983f40340564eeb9baba88c71fb127d,07955,recife,PE
5219c4d0bc454ecfb47420e0d56e91f2,27201,goiania,GO
8b69f7bb65c54b8f83ab3f1b68a45f5d,99328,guarulhos,SP
c56f8e4ec208440abf11d07897eb2a61,38567,campinas,SP
0c15f8b4045a467cb2b0030968a1b515,20192,guarulhos,SP
a703e3de5a0e43949189fc48efbd15af,91517,sao paulo,SP
136f79af8c7647a18eb11a3f65126b7c,27738,aparecida de goiania,GO
420dcd5098fe40a8b42fd726f14a39f5,05234,jaboatao,PE
846d6889c4f54cef95d40276411ade4e,60322,guarulhos,SP
a406af2fc76447d2baa1c610187c7717,81754,belo horizonte,MG
4d944ac1792c4877b8f50ffaca33ad1d,98309,uberlandia,MG
93bd65976584417d8e52f394119049b0,51972,ribeirao preto,SP
26e2d693ab4f4f91953a99f25b9474fc,67967,uberlandia,MG
a701ca37a9e4447eb57b04b0d19f6985,38701,jaboatao,PE
3aa6c41628ad434cb8c33170695d2214,51014,sao paulo,SP
93d8a5534a5748648df587d2cbe9e03b,55600,santos,SP
232045bbb9e54b80a4005996fb993f47,73368,guarulhos,SP
eba3619a714041ef9f423dfcebc94aa3,02699,sao paulo,SP
49d66db3e69d486ca3cc39ffe98d56da,27619,guarulhos,SP
d787bb27abb9410c93ebdec6cbcc0b71,30563,duque de caxias,RJ
3af3347ba7f841ba8238825bb014e50b,99973,nova iguacu,RJ
3f6859f78f8f401d985af542c06924ef,96015,londrina,PR
a992b01ca3cb465d9c3f64480f86e70e,39558,campinas,SP
e4f7593239904129b0a423cf3d9f24eb,24255,santos,SP
fc739da290f34232b7b6707fdd1eaf99,10760,vitoria da conquista,BA
92a7424f323e43039c13fad1305b6fd0,23779,salvador,BA
f343e27d75474767b00bcfa06502008b,16643,ribeirao preto,SP
ae87889bc5e9428c9913a153cf4e207a,06326,santos,SP
43555f8af8224366b86d1557e0a10723,37583,feira de santana,BA
c6889a6edda24bf980a401f33bb2ebd2,35634,ribeirao preto,SP
3616d57f5cb04baca975b6df5a27b6bb,22093,campinas,SP
bdba6a19e2944927b131df7b127c5f8e,01739,nova iguacu,RJ
cb9c0b2969244398aac0e4e34886d2f1,62122,guarulhos,SP
e0b1fd3f1d494b4c92f2153c9be316a9,06235,campinas,SP
3627f35e3a3c40c68888a4d87f3781e5,43287,niteroi,RJ
9d2eef8a0b7149c99a5a97b3c418f09f,82968,curitiba,PR
4397cdd637bd451eac8341af3941ef59,87755,vitoria da conquista,BA
f0360972e80f4d2a840f9d330c737236,65297,anindeua,PA
fc58eb148a2e43329108f60585441172,73110,ribeirao preto,SP
8f9ebd855c774144a4547d2796d1cc0f,10552,guarulhos,SP
aa4060d2e47b4331b2ac71ae6ad37b26,69864,maringa,PR
fd86a39f53e4437ea6eeb163627ef3b8,25100,niteroi,RJ
33d27538d9454d21a70a426fb9b37661,09936,ribeirao preto,SP
8c7ef16bfff049c388a90aa41cb437ce,21889,ribeirao preto,SP
359de316e44e4586a812253eea983fbb,72182,santos,SP
c611dee95b9144f3be485fa8fb6ba8bc,13051,duque de caxias,RJ
c27e174091bd4fc8ab53666ae07f19b3,29992,guarulhos,SP
b8812cc80d2e4ea2950cd4763d4237bf,87944,fortaleza,CE
4dc81f6e3f8944268fe3ab085ed46ae1,44393,guarulhos,SP
22e25a11620c4167a85475d585be5b9d,39479,varzea grande,MT
b36bdc61245b4f7497bf31419b118a25,99652,salvador,BA
5aeb2eb20ab94011b679fa5514abeed8,74575,duque de caxias,RJ
cd10708e8a5d44cc98dcd43a02246ab3,16036,curitiba,PR
c6b62c47221046f6a29a9048c9fd1d79,59414,pelotas,RS
68cf39b03f934f768bc96592e5a2feaa,85182,campinas,SP
71a661939ffa4a54a90de91d78f38d4b,82412,ribeirao preto,SP
263d86cc463a4b10a01e9531d90d5c8a,06226,niteroi,RJ
9b1eb38ec0f245689fbff6d3f8bd9284,50987,contagem,MG
96cda5cffc784df0806206e4eb891048,51577,rio de janeiro,RJ
5b50a280dcf5474db2f9a7e5e0d93624,71809,nova iguacu,RJ
1dcbb07cc5b7461bb71bf27cec63743f,04238,nova iguacu,RJ
0fc2f9ff3d7a41a19ecbdda705926df2,68411,nova iguacu,RJ
2320a9253c3940049e5bdb541e3b6d74,64806,duque de caxias,RJ
6c8384f8a3654ae99ee72964511e727c,39854,rio de janeiro,RJ
97a2b1934a374f249ee6907ed440cc57,42984,brasilia,DF
211682046dd8468883b56e0e73f3d043,13577,belo horizonte,MG
19964fc9626d407bb8758f538d42ad69,71513,caxias do sul,RS
48ba54ccb9f54fb98435288fb157e7c5,83173,belo horizonte,MG
c71b40da0cd343f18faa726149033363,28627,belo horizonte,MG
37457174153d495caace56ba8f4035d1,90837,uberlandia,MG
c6b03a92596e4e5c9474d4352db9438c,14621,santos,SP
5bcacd81768744f2ba5dbd7d206c122b,71484,campo grande,MS
76ce391a4f1249598f8882276d8044c2,85746,santos,SP
fc7e60d1a9134ec8875b608d9c0e7171,98896,sao paulo,SP
e5090076b93a41b58f1fbe9c98f95c23,04113,campinas,SP
90cd26ece609400f8ba77cf594260193,94961,santos,SP
13947771f07a42c69a13e1b3df470c38,05965,joinville,SC
ca6620446e9b466dbdaf552cda0896f2,10600,rio de janeiro,RJ
8dc200e9ae434dc7b644f83cd9f8e0e3,24329,florianopolis,SC
50850956ddbc446581ab7645206d0d78,74149,guarulhos,SP
3ff5725f56af478e90d95e1b44a3a073,76361,sao paulo,SP
b56bf5e9083f4227b2504822e45714cb,34901,campinas,SP
ee34dd97199d41508732353a221b2306,51860,juiz de fora,MG
b2b7fdd9da86484b8312d610e5d9271f,83603,joinville,SC
395dca5a688049498a526b1dd8ad2423,57757,duque de caxias,RJ
ec44b51358804ac08964f031258220d1,03213,guarulhos,SP
a188e46bbdfd437589c1ab8ce9e0a031,89250,anindeua,PA
0cb76083d72549b8b91da8da058f4bdd,71101,sao paulo,SP
08db14166f194a23b4414cb3e8fbbdc2,85072,rio de janeiro,RJ
05b3172229f94cb3ab4d3452a5c243cc,09288,ribeirao preto,SP
4257496701b44bdebe74897e19325c00,06965,ribeirao preto,SP
fab8348ab7ac465e890b4905fdcf691d,47884,sao paulo,SP
40dea5b95d4a4b3daf6540bbd5845362,14911,ribeirao preto,SP
0287a2afe36242fb85d58d2e9f68da02,90899,brasilia,DF
fcbb15cdb7f14964be3fb219b4964833,80503,contagem,MG
2417ad9208a5486897e32c4046e16428,37899,florianopolis,SC
eccdc91749354bdaa217d65d3b67baaa,50992,duque de caxias,RJ
79f03515aa774e0f842410b9ae5ba3c2,87602,juiz de fora,MG
2d6cb6a60b074feb9b99f73e6beb41e5,63126,porto alegre,RS
f601e1be2110420e8472e414fde26dc1,70922,goiania,GO
6eb175d65bb34cd3a42c694eac6c4e81,18875,campinas,SP
ce372bf9dcfd41f69aca9d7bb9cc58ba,72529,santos,SP
c7c4ffd6e74f4b5f905c8ba7604a54fd,84105,pelotas,RS
667e51b663324498aac727166c6f4fb3,40066,fortaleza,CE
7ec318de1a1047298976fc4c5c4a6028,02461,varzea grande,MT
1ccb80496dd94456aed65bb75e36a2ce,17152,uberlandia,MG
2c82f7f8ee5c489fae6907f653797be0,01659,sao paulo,SP
41702a6e81d84bbaa23633b66d2e57bb,79204,ribeirao preto,SP
84964b262d1a43dc822e225ae3af1a92,71405,olinda,PE
1c8d6eca6e574cd585a1af4308122acd,40936,rio de janeiro,RJ
9645840190124d6ab3abee3ce6db97cc,99080,campinas,SP
d12436110881401184ebe762bd49eed3,96150,jaboatao,PE
a3e7fcc7417e445e83ab75d634bfb169,28752,guarulhos,SP
fb00e38ddf454cc0b3f8c751493bb908,85663,canoas,RS
b491dd06d1fa4f2c86508acefbb52033,22096,uberlandia,MG
97925ba18a26499c85ca320e166993d6,29939,campinas,SP
bf1527c4c89f4641a1d9b93a187902d9,34127,ribeirao preto,SP
e1850ac68591433ca8b5e9ee178d96a5,16023,campinas,SP
41eb7279169b4cf785f6debf1add0d5b,88946,uberlandia,MG
c340d7734c1f4d29b71b5391020b6a3f,99440,rio de janeiro,RJ
59f7303f449e448a8224dfa6a8b68130,61458,ribeirao preto,SP
243e4f6368e24921832992ff3a1a6467,39096,belem,PA
9f1f021edf844b39bbfaf07a96cf79d7,33858,sao paulo,SP
7e762e341c8d481ca17a0d6c7ebe9368,26875,sao paulo,SP
8cfae7bbf6cf433fbf476150233423db,64857,ribeirao preto,SP
9ef7e5896d5545eabcd29e3d63ab1e53,47810,guarulhos,SP
47fb361b08ca4681a0004676597b2a09,88988,campo grande,MS
8bfd7b5e3f104fe6a4b1747f6b8ae9ca,14113,campinas,SP
03a8d12353414b298603876a983fb89a,82201,guarulhos,SP
ce297e4897a340f692b9336aebe9fff8,26362,brasilia,DF
6ddada5f0675455e8a4457a56d35a5dc,64682,contagem,MG
427431cc95fa4098b9ae434bec761406,44036,santos,SP
c26117c0f22745c1b987a1a87a5ad2f3,91892,aparecida de goiania,GO
28e7080cf2974bd8853c618e4d53a698,75128,londrina,PR
fbf76a152ac94542a5d2173f9ebf196f,48774,ribeirao preto,SP
ac4ff3e5494d4199828aa3172fab4ea6,57139,contagem,MG
61a4912c8e2e44b4b0c49c9ab0b5f4d4,01633,vitoria,ES
7fd37776745a40948cfc087843430aef,33266,nova iguacu,RJ
1c46e9397fb24f6aa98f6529e8b6b6e6,94349,londrina,PR
903fa3f05d71413989c89a066cc7ebcc,37264,anindeua,PA
644b4f04b5e048498ed46b16e9470ac1,18603,pelotas,RS
4ee3008cbdd7436bb65779612075e0fe,63908,guarulhos,SP
51a42a4c297e46a88971c780a2b1345d,59373,santos,SP
e4267594fe93402cabcba0a758381dd9,41038,contagem,MG
18d1fd37c21e43779a4132ec6e38284a,73308,santos,SP
453458fcc4ec40ef919112321c933963,24038,fortaleza,CE
1354d87b26304d838cb694c6645de95b,11744,ribeirao preto,SP
d52f43a59e7046c685f116a0a19e5ecd,19350,nova iguacu,RJ
9938103e46314d5b89c5cd0eb08fd8b2,35502,caxias do sul,RS
97b36277518645ada1090202902cd555,96345,rio de janeiro,RJ
de384bcd6cf44614819fb6439b5d5137,03441,sao paulo,SP
70bc9ef28a6a406990080be4210c7343,83788,ribeirao preto,SP
994d0dc7e0d94d71b281101825a5d232,77269,belo horizonte,MG
c567168d912f4230a6c4187de87c2bc8,78337,brasilia,DF
9294077c34864ac6b4c1ea602fc94b74,05804,caxias do sul,RS
c493660120ea43a88558fa4e880a94a6,35159,ribeirao preto,SP
4a3ce2d5e9e3416f9a47b3685d66d285,71736,ribeirao preto,SP
3f3d7b7aba404b1e8dd683fef3f28ed2,86709,joinville,SC
48d1bb0fa3dd4a5ca98b4c256d08be57,48948,recife,PE
f8da62bc51fd4ceeadd7d7b321a3bc22,30269,santos,SP
d3170cbdea8e4d94bb708938fb32bad6,18548,pelotas,RS
4cb2640148af434db4c8461ead6e2888,66683,santos,SP
c7cd5729fccc45f9ad7eafd5d89b12f2,53007,rio de janeiro,RJ
d0280b4b1c5c49759795ee49841f7b8b,66820,feira de santana,BA
1943ac81439244aeab4616fe3507c86b,87858,sao paulo,SP
9cb3a25f428248d2a128f74372e6d19f,81482,niteroi,RJ
20c129da8ba64df686ca65a99055e3fc,68388,campinas,SP
eb727777a115487f9dad977246a0a132,59487,campinas,SP
55c7774e25a14e1481e977fa1bca90a1,24480,uberlandia,MG
fbdd9f72d5e04184b248a08e9bf5ac77,75162,ribeirao preto,SP
65b22459b3f3476f99c92a7d9500bdb7,97458,uberlandia,MG
65a7ed254356466c92072c6193b3ff01,48028,santos,SP
8760aabdda5e4c92a76ed076c0ce54a5,29681,belo horizonte,MG
cd02b4c79aa34a8a8187fd37b6d7298e,31375,santos,SP
448b5f9a7bec41feabce134a4814bce8,35649,curitiba,PR
0a8a80afd1b3434e8c44fb8516ae30eb,31673,contagem,MG
3b9502fd7a4a44198d49918b0ba1ac82,88632,belem,PA
8ee21caf7e4541ec8691348de37c9d42,68880,vitoria,ES
6118a9afa3ed4d94be1b6a5dc290ba18,51868,guarulhos,SP
8b24a1c783ef4bf3ae9de73bc880d7fd,60591,santos,SP
20d1ae957bf64f01aab2a979f3e395fb,06230,belo horizonte,MG
f997bc7ba0a948f8a2a268d335df8bcb,14529,contagem,MG
4f13bf71345847febf518561415647ce,84042,ribeirao preto,SP
2d85da358e8f4ac8a2c5e957717047fc,98243,guarulhos,SP
522ae7c04138473caa2af5c7c661f191,76842,contagem,MG
6aa034f2603045fcaa9065a98787af53,75732,serra,ES
b8ed9690643c4a0c8259bd7abf7c9939,50369,goiania,GO
584741d7f2384eabbc71a7c061ebe2f0,48880,santos,SP
9923719c57044085b3258eeab144b8b7,86634,ribeirao preto,SP
4a33c02c8c5e4fa7ad41021d493e03d5,68720,sao paulo,SP
de3bc0c266a044f2a0fbaafac51a7f20,50326,nova iguacu,RJ
3fe5f9951f2042a3aeff1b98c1180815,68681,londrina,PR
27800f6db3604a879bfcb26cbfbc69c7,47255,joinville,SC
1718907b15fe4d2e9aa4da87a8bd57b5,64813,nova iguacu,RJ
e76ced9b24cc4d60a1ac1fb0ce646dff,80195,santos,SP
9f22700fc0784908acde640a38c6d91d,66776,sao paulo,SP
5a2a72ee98f746afa4ab25747f05a37e,58658,recife,PE
10cf8cdec0c24efbb2037a9a523d92ab,31145,campinas,SP
05de7b87ec7c4c56835809b9c0960d57,68441,sao paulo,SP
4662e3b084444b7f9299f6faf9fda8c8,28723,maringa,PR
49d4bd27e3a84c6d991a52e0e02e61bd,25498,londrina,PR
d796360dbb8f43ad8649be8b25509618,48477,vitoria,ES
b638a7557152425b8b56d79258a42184,95018,ribeirao preto,SP
c6a0291d21644ddb91dd5c523d3b7240,87652,rio de janeiro,RJ
0c8f4b1612bd4398aafdd5d8998602b9,55344,niteroi,RJ
935c9ceb54c94d02b6e65e9acc4dee67,95405,vila velha,ES
ae4cf890891e41fa91fc87a9066c7fe9,64113,curitiba,PR
fc32bd663c78449c82a0dd86e3c14520,63759,vitoria da conquista,BA
9ff68b1b5f6549d8aa240301428279b4,28617,santos,SP
9ea69ba8ecbd40709f0d08e343bfbc6e,22134,blumenau,SC
f6a41f29802f4d099ef9b1b6177a82d5,03942,duque de caxias,RJ
9d104088a0314ab0949f2d2b7654f2a2,06655,campinas,SP
6355581f77f34f6faded59fdf9140806,76168,campinas,SP
4737b097cc874e7fb025e8b552bc1674,18658,caxias do sul,RS
43a0331759154d698a62625a93c819d6,06136,ribeirao preto,SP
2cddaf509bbe450dad4a0fa0689a8c84,08328,brasilia,DF
31b1fcd2a64d47d5a0e5d9b168a88d7b,34850,londrina,PR
82339375fec443699af9b386aaa97a2e,68717,campinas,SP
8321a0d28a0149088d4b9d2c0a43a5d2,79558,canoas,RS
ab050cd3c1dc43d19f67cf5d6318d961,84574,ribeirao preto,SP
5f0399010adc4972acdc01c9cc4aaa6d,95312,rio de janeiro,RJ
76e0bb50751b4a1881ee3781ba2a3200,12239,contagem,MG
2810e7cf08bb4fabbadaece46441da98,59877,brasilia,DF
83fe34b71f6a43b18ad40a4f4eb29ca2,64133,duque de caxias,RJ
ce8482595fa343ff9f004db245a80c64,29752,florianopolis,SC
63c02056683d4b1fbfd289e5ab296d8d,79753,joinville,SC
080fe50225ab434f9a675cd7b4829d48,77368,campinas,SP
bb363a0a1c684b4c9ecff75349fad489,82685,niteroi,RJ
9e04e38757a14c91933acbd8ffdde491,22983,pelotas,RS
82ea5a68de194595931860d39a08500c,60437,guarulhos,SP
95babacd2cf349c08c40040a07607300,31122,goiania,GO
94cf4a71d1554e128a82c789a5f58ed9,51523,ponta grossa,PR
2ca3914a32ce42dfa2bf39ac07f0ea1a,15230,campinas,SP
