product_id,category_name_portuguese,category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm,base_price
43ee1ef2530f4f0580a8c2e5dde858de,esporte_lazer,sports_leisure,1908,32,27,22,120.36
d564fcd23b994147ad4d6f66cd330460,perfumaria,perfumery,100,25,26,21,111.01
6ca5f8910049456da018ddb1048aff07,brinquedos,toys,666,40,24,31,58.21
bd07e3b122bb4558b9b71eae4be60ebf,telefonia,telephony,1371,27,17,20,68.08
9d9fdd8ffb9c4896accdbac3bc0f8fa5,bebes,baby,2179,10,34,28,128.52
a1ffa9ecaf644eb286460ce40642296d,ferramentas_jardim,garden_tools,2225,15,14,24,182.79
3a2942a4b1ab43b09cb5185589002f31,eletronicos,electronics,1462,34,15,28,131.93
35074a1b91e44fc8b97c67e34ca3b47c,relogios_presentes,watches_gifts,2296,29,25,29,240.4
a1862e1d6d43408197c60fbf68866285,cama_mesa_banho,bed_bath_table,2389,41,18,30,85.42
eb7526e0c67c4bc9ac08cb80ca67bd2d,utilidades_domesticas,housewares,761,27,19,11,102.21
afedc74ea3424dd18c52e0b29c803297,bebes,baby,100,57,32,22,130.33
1f6bd111841b4f2989c23af32fa893e3,cama_mesa_banho,bed_bath_table,1742,24,21,23,92.64
c20448cd5e75480fbc3b4fd5f391b3d3,informatica_acessorios,computers_accessories,1645,16,20,26,150.8
bf2ffad1f9e24a6badaa5578ddb159ac,utilidades_domesticas,housewares,1327,41,17,26,110.95
d5fe072b9a3d4dd4b6791a3e74f255d3,brinquedos,toys,1436,32,19,34,102.27
9e472a6721d34c29b485ea54e6987343,utilidades_domesticas,housewares,2526,28,13,30,78.91
deda16ec7d864a16b5bbd255d56db2e7,automotivo,auto,1996,10,20,21,97.47
0d8a4c25687646d2ac0f766497e92cec,cama_mesa_banho,bed_bath_table,1057,24,19,14,102.91
6c75706bd19349da8765e7e9e114aa9d,utilidades_domesticas,housewares,2592,32,26,33,109.73
7962a5496c7847f4bc4e4a62cd94c8f9,bebes,baby,2996,25,14,31,154.79
2376c2168ba74ad9adc65820a03a4513,moveis_decoracao,furniture_decor,2120,48,20,28,110.98
81a5b2e744d044c898f79b18061ba637,ferramentas_jardim,garden_tools,3208,26,17,22,112.43
adcff5f90aea49179c827e9c5acae3e4,relogios_presentes,watches_gifts,916,24,9,18,326.94
f5d58c6fbbe94642bd03864ec7cd90ce,informatica_acessorios,computers_accessories,2088,39,29,39,65.29
e5e1298318ae483aad34ad3df16a101d,relogios_presentes,watches_gifts,516,21,16,22,183.18
536bf4e4b0464459884d062378ff80cf,perfumaria,perfumery,1675,30,14,10,95.21
ac62e2e557824ab0840afdffabbe351a,esporte_lazer,sports_leisure,1060,27,10,21,81.07
a984c05507214651bbfb8e63df2e70cd,cama_mesa_banho,bed_bath_table,1399,19,13,14,91.16
b7a378eb18e74381b9099dbd1fb901b0,automotivo,auto,806,39,23,24,108.1
8b12285d8e594e9aa3b1a41402ffcc9b,cool_stuff,cool_stuff,1804,36,21,37,185.68
e7d55654aeac40089e984d9f0c23d676,cama_mesa_banho,bed_bath_table,2230,31,25,18,83.54
dcb1014a323e4576a0b0b6cf438d6ba1,automotivo,auto,1779,33,24,33,83.0
3a462977726945ee8da210e25179eaa1,automotivo,auto,720,32,14,52,160.63
a9f9e7ff4c6647a2b44d5c49ed605be8,informatica_acessorios,computers_accessories,1437,24,16,25,150.04
0f5e2f4705384b5293c0a2f12c00cbe7,eletronicos,electronics,1134,27,30,36,96.3
67f7b278962e46f7b0da8761ef81c055,perfumaria,perfumery,426,35,32,35,147.03
afc6db9182374d0e9d114b843d4063d2,relogios_presentes,watches_gifts,2637,30,25,19,227.54
84b94db85f63467fb0ee414521b9aa8b,relogios_presentes,watches_gifts,2563,24,13,25,196.4
0b62afafc5cc467b9e2197d5b3ddd833,ferramentas_jardim,garden_tools,2019,25,33,14,178.88
f6870c9a1cbd4017a8875a7d6115e3aa,bebes,baby,888,12,21,22,91.16
be4e3da0014c437fbba14b35245ee650,cool_stuff,cool_stuff,154,29,27,29,167.55
e7a01a390ab649ff970b155ff224cd6f,bebes,baby,1883,29,8,13,122.89
da380a499b79417585e7aed9eda99c19,esporte_lazer,sports_leisure,1371,38,26,29,106.59
e6b6167b498d4d8daef7b29dcddc93e9,informatica_acessorios,computers_accessories,395,34,24,10,107.45
2f2380345a0a454fb9675f970196017c,cama_mesa_banho,bed_bath_table,947,31,13,24,89.74
478f6622b30d41a597f652956c7d538a,esporte_lazer,sports_leisure,1372,22,14,16,126.4
47f2a52c2e284a5bb6f1979f8d78d2c8,moveis_decoracao,furniture_decor,1956,22,32,22,236.51
37ff652089144bf092e69910e14a3ef1,informatica_acessorios,computers_accessories,986,10,23,26,146.55
f7331815e0f34d0b8d55cbaeab0a8bf4,esporte_lazer,sports_leisure,986,29,15,22,140.25
925c3d6a78a14d23998182578be7e847,brinquedos,toys,1647,36,18,22,75.4
bed525268c9941ba987c82cb11b9f54d,esporte_lazer,sports_leisure,1203,10,15,24,131.91
1c1aa5b87cc94eba87a7dff57f52f035,perfumaria,perfumery,1285,33,5,24,74.61
f1cebbb9956f41e89de99b6c4179e6ac,perfumaria,perfumery,533,28,30,27,125.55
149bb8f20b82459aad84be3ec6aa27fe,cool_stuff,cool_stuff,1484,22,15,28,102.66
5fa3554d52144073aca60b88e63a3593,cama_mesa_banho,bed_bath_table,1974,26,26,32,53.17
06ded5ebeb004090b09ea8fb9065c37c,esporte_lazer,sports_leisure,1034,21,5,16,188.24
212a488d713645fdbcec954082da46c4,perfumaria,perfumery,1987,49,26,19,113.55
be4c464544154b5db165a083dae4fede,cool_stuff,cool_stuff,1970,34,15,12,312.95
2c43f9e1aac740aaad0039d112d1f1ec,telefonia,telephony,1387,26,20,23,77.45
0d8ebd88e2a5440d84a3665e1ba96a75,telefonia,telephony,2529,28,10,23,65.71
de6b82de8a8b4f5f9a596d3e81108540,perfumaria,perfumery,2639,41,20,14,88.22
e1f6fd76ee1c41ee8dedf78b7fdf1788,brinquedos,toys,1512,33,17,21,92.22
48a2ed3c0b5142db9ee2f54427ac008c,perfumaria,perfumery,1481,10,11,19,161.23
8aa5dc05993d4c1aa3c50c528a82ace3,brinquedos,toys,848,31,21,35,147.88
bd1a24bdd6f44de69d4e1e69af1754fd,telefonia,telephony,1453,25,14,23,66.32
bf45559cecc74e33a2d429e7df43d5c6,cool_stuff,cool_stuff,1942,34,24,35,248.83
54126b343678419fab339359ab44ecc1,eletronicos,electronics,1599,40,17,34,116.54
e0479c73de354f08b0f47093f841bb59,eletronicos,electronics,2306,30,14,13,89.0
ea5a71b837ad4cb5a1229b321e6d1360,brinquedos,toys,2726,26,26,31,101.49
4bc7d6ea27484a2f95142f0bfaae9e26,cool_stuff,cool_stuff,2553,10,10,17,128.11
9d05ef44979e4060943d04c5f4ebf8af,cool_stuff,cool_stuff,1769,32,23,29,122.25
9cfe7c8b97b34ee4ace38f88af4d8765,brinquedos,toys,525,33,14,12,139.14
1b7a1ef8069d4e7492ab536c47d4ee38,relogios_presentes,watches_gifts,2616,45,21,30,292.19
00c76d00de564efb882e9045634a42fe,bebes,baby,986,41,22,32,136.51
a3cca545f248424799378d80c375b082,cool_stuff,cool_stuff,2537,32,8,36,122.36
f754904050eb41d0857911c5e02adf30,relogios_presentes,watches_gifts,2502,29,29,34,235.81
0619ad5fd9854223a52cb655ca65986f,esporte_lazer,sports_leisure,1906,34,5,25,81.52
454a0b55c2a448d4bc0250ddec23368b,telefonia,telephony,1636,18,10,37,96.39
b9a9fcf82f224e4f8c855e76d6016f6a,cama_mesa_banho,bed_bath_table,1496,31,18,29,78.1
faf78075c6594eadb1e9b234f347e281,telefonia,telephony,2294,27,16,25,63.18
ec9bafe54553424e964352c5adf4a9a2,telefonia,telephony,1762,24,23,34,60.61
a0574cf83e6c4d0ea8f5f9922d33b291,cool_stuff,cool_stuff,1395,34,16,28,189.99
000da606169d4fdbaaa626119769746d,moveis_decoracao,furniture_decor,2366,23,12,22,111.61
dddabeaab2d34f899c51bc0198d216a3,perfumaria,perfumery,1951,18,38,35,125.38
0bc22c7998be42dcbfe0441ba823bbef,moveis_decoracao,furniture_decor,2193,13,40,20,153.98
ff068f1a47d84164bf0f284d203688c4,brinquedos,toys,100,34,11,25,93.67
9ee9a389266d41bd98cb5b26090e5567,beleza_saude,health_beauty,637,21,21,14,103.79
f8f66551dadd48ba93a18bb024ea00b1,relogios_presentes,watches_gifts,2030,56,23,17,187.97
5876f6d6173f44debac4a7430e9e139b,automotivo,auto,1525,26,27,26,176.31
84175dbc35cf45eb8e1ccf1ba5b76983,cama_mesa_banho,bed_bath_table,1248,43,18,17,149.43
d225fffbbe074218b9d9a7f49808477f,moveis_decoracao,furniture_decor,100,22,14,45,250.34
f020a28973514d1f8ac6850ab5c47761,telefonia,telephony,2695,26,39,27,94.55
771eed76383c4883a2b96cfdfa47df16,telefonia,telephony,1643,29,17,23,87.17
a6c4a7801b4146ca9af2ff29ef3762b4,beleza_saude,health_beauty,1793,29,32,10,147.85
c431c09468064802bb5a297aed8662f0,beleza_saude,health_beauty,2074,41,19,26,164.51
6a225c1abca14494adc39a40f29d208b,relogios_presentes,watches_gifts,2692,26,22,38,82.56
f8b3299ed04149c7be8eca683e471b76,bebes,baby,947,44,28,29,114.3
2ccfb232fbee4469badbdc5475ef427d,moveis_decoracao,furniture_decor,794,24,32,19,165.07
995e4509956148678e97ea36aab53576,cama_mesa_banho,bed_bath_table,897,38,15,24,52.92
14e27d3aabb942c5abaf6182220d789a,cool_stuff,cool_stuff,209,30,9,41,72.23
610cf52a5aa14af3b530206ed5eedae3,bebes,baby,859,30,17,16,96.47
a1b0a14232c44ec4870464344df3b0a6,bebes,baby,707,27,35,25,171.4
781840d2d1374711967247327a31167c,cama_mesa_banho,bed_bath_table,1905,41,5,22,127.68
8c5b6b7341e1484da514e51b114aec63,brinquedos,toys,1042,47,31,21,94.91
03000b66711e495ab6709d42b5565bef,brinquedos,toys,689,23,10,28,66.32
04bc8e7358ff4cc28c8dd4c1d495fad0,automotivo,auto,1982,36,6,37,160.54
11825f86329c443cb0a952919b787e14,utilidades_domesticas,housewares,2099,22,24,34,83.03
019c24bb0f1a4eb1a9fa9964ce2da5f9,telefonia,telephony,3101,30,29,27,86.71
b9e46db392e74577a3cf8b9350f5541c,brinquedos,toys,162,33,14,18,162.32
6ce2f677663c495b9995ceeec298b7f3,automotivo,auto,1328,19,17,14,197.36
e603dbabd2014ff9bd09f1e897cb6b5a,perfumaria,perfumery,943,35,30,20,140.96
d594bd4673044830b9773835e43643e8,ferramentas_jardim,garden_tools,675,54,27,23,107.95
56c60ab40e534137b2836770c461f57d,eletronicos,electronics,1408,26,35,15,93.37
76a350944345435897251ef5902fb2f6,beleza_saude,health_beauty,1485,28,19,24,160.56
7f2f9d424bdd47999bc05270779c28dd,telefonia,telephony,1987,34,5,27,41.89
94c1b37a6b224ad1bccb0942332c9b1b,eletronicos,electronics,2017,44,12,22,75.02
61496eaaed4e454491edcc77cc98ceb2,perfumaria,perfumery,2488,30,33,28,132.27
82c69a6abb5f408cb6911f72cef1c6d5,brinquedos,toys,1554,38,6,25,107.9
6f2a9876e2de45f08a081f01f867d55d,cool_stuff,cool_stuff,2080,28,11,25,116.27
6e2b0ec627f74191a78ee22033965b6f,informatica_acessorios,computers_accessories,100,37,24,28,203.63
6426e182127045ec8c1aabd1f530f6ab,relogios_presentes,watches_gifts,967,15,19,22,159.46
85d7dce116044426ac60b1ddfe5249eb,brinquedos,toys,1436,23,5,21,75.91
6a23459176a44e5983b8d1eb8bd45f34,telefonia,telephony,1685,23,28,37,88.59
315c5bc6427041679a92cff98b61d011,automotivo,auto,259,45,32,25,192.92
66082edfdbd744aeabd1272365238820,esporte_lazer,sports_leisure,1058,11,13,38,70.27
a429cd1b871b44b5ae221d95a4b2058a,beleza_saude,health_beauty,1499,30,15,21,132.53
640b21fa616449eba73171f359505f5e,telefonia,telephony,1050,15,21,33,92.39
4633c976036f4b54aace2fcb1d5dcb10,cama_mesa_banho,bed_bath_table,852,17,17,37,111.14
878f9efb91a542cabcdb82279ef400a9,perfumaria,perfumery,2063,38,23,25,144.87
b4c5c205c4334e2ba567a68473e913cc,eletronicos,electronics,1063,15,25,34,62.04
ae021560a6eb4443a8a138c54ae37d5b,bebes,baby,2157,46,19,18,134.31
165639cf278e4b23b7d1219b1ca4dc09,relogios_presentes,watches_gifts,1059,23,23,12,123.36
bbc28f96583b472a834521ece200d9a5,ferramentas_jardim,garden_tools,1515,29,22,40,138.66
035f58ffaf994750ba2296f131ab74c9,cama_mesa_banho,bed_bath_table,1978,20,26,20,96.79
8e7c7587a4a64a038a66fb4ae10c22f0,automotivo,auto,1412,40,9,10,131.46
e0e485004e4247e9b663aacc5a64df78,cool_stuff,cool_stuff,1874,31,29,28,139.63
531d11cf0c0c46e29a4e91fa036a7bde,esporte_lazer,sports_leisure,100,27,28,21,115.85
e4d12e40801643ada26bd09807bde6f4,beleza_saude,health_beauty,1837,19,24,38,123.95
ccd20fe055a242b6a94912a11d94ad36,informatica_acessorios,computers_accessories,596,29,5,27,165.35
865dde66d8d343c580736159a18f36de,ferramentas_jardim,garden_tools,2840,28,23,18,122.53
bf7bffd78390497f9867cce3e3aa1fe7,telefonia,telephony,279,28,17,27,62.53
8c3f7ec5f9fc4010b0d4a720f24d1f01,telefonia,telephony,1566,26,17,25,75.81
9ed6d1d80dc54927a8b74de85e8c72d0,automotivo,auto,2108,28,17,23,111.41
0f271d97ac214e1c931c93f64f9ddc96,automotivo,auto,1212,50,12,22,124.5
58d6aaaca6ca4fee9d144bf0bb020f37,brinquedos,toys,1302,26,22,11,141.12
2851fa3b99994c36afce6bb46b2fb159,esporte_lazer,sports_leisure,2006,17,5,17,107.72
0551ad1ba7934378ad7eb0f14fce605c,relogios_presentes,watches_gifts,3564,35,5,19,206.81
4506438d2f3049ec86ecc8e9e9f79c1c,relogios_presentes,watches_gifts,1702,16,18,19,143.77
700c5a6c504448b69049ee3598c41806,eletronicos,electronics,1707,37,26,29,77.57
3513092f378a43848784a281c49e5a57,moveis_decoracao,furniture_decor,2071,33,21,20,135.16
ac2f50561a1e48a197534d6b720b2aee,utilidades_domesticas,housewares,1559,54,22,20,68.35
b6539173f2fc4f0a91846082da28a50a,utilidades_domesticas,housewares,1106,51,16,32,77.48
4ae3bf7dc6d943bf8a1709363233ebe9,perfumaria,perfumery,1708,37,15,19,174.77
1fb748fa9134478c9d615857d9586375,relogios_presentes,watches_gifts,2287,37,26,28,331.07
22fccb6b0be3405cabeccd6e80ef5696,cool_stuff,cool_stuff,1535,35,8,18,110.96
fcdb223d4a2d4488bf55f940de9aba2c,brinquedos,toys,2519,10,16,10,85.06
fbfbba526dc246ab9018397d0f470fd5,beleza_saude,health_beauty,1107,43,23,18,167.31
a59690dd518e4f6ebe27977b3d4f2c7b,perfumaria,perfumery,1514,30,10,17,100.25
3688c9ae45b84c2c87aa5b0ee19bca4e,cool_stuff,cool_stuff,1537,30,32,28,43.16
33fa00cb9bdb490d80b414e79df2484d,cool_stuff,cool_stuff,1710,15,12,18,135.15
7323580e7e9043ae8c7e81b3c58a08dd,relogios_presentes,watches_gifts,399,32,8,27,344.22
b5c2e1b972574f4a8609f620876f5737,cama_mesa_banho,bed_bath_table,436,27,5,22,111.07
770c717fc01c478d9d3366a58055f7da,relogios_presentes,watches_gifts,2076,30,27,45,312.74
9140e825d13e445eb1093685bbfe4fa3,cama_mesa_banho,bed_bath_table,1081,15,16,17,106.28
e512680805d54ee48e8676f5f7ff8689,automotivo,auto,555,29,26,24,102.15
6b7a7353bf2840488612833d382c0e41,cool_stuff,cool_stuff,2439,11,17,24,165.72
1ef6cb7902a945778f9f29dd73c323c1,utilidades_domesticas,housewares,1644,36,19,22,76.85
d8399ed5b92041d785d16af9372d9df4,moveis_decoracao,furniture_decor,1010,37,14,31,160.95
8285951d781548d38cc7ebe975fe72f0,moveis_decoracao,furniture_decor,1082,36,14,30,170.64
82a4f37508754ead851bce69d80c083d,ferramentas_jardim,garden_tools,1022,35,24,34,168.82
0af220da4d5c4c379af60bcc5b792d36,bebes,baby,1893,18,39,13,163.22
ed7ccecc963a4a879e9a288493767895,cool_stuff,cool_stuff,1845,18,19,24,223.75
9b7b333abf9d423f90ad28d41530ccc8,eletronicos,electronics,929,27,5,38,63.24
6d2d617cf2614be298925e73a3388e29,brinquedos,toys,1761,28,19,31,160.14
acc94153055b4066ac0df57ea3199ad1,bebes,baby,1701,36,22,33,113.8
ad65c3ea998b45b1be31b928be64ba68,esporte_lazer,sports_leisure,2360,41,28,19,109.95
408da9ab90064085915cc46823df2d11,relogios_presentes,watches_gifts,1691,16,32,24,227.04
151e7912c78948e1af6badd8ae6d1928,cama_mesa_banho,bed_bath_table,1038,16,15,26,111.84
219f4c7c9bdf4e0bbe9d32cb4cc20237,brinquedos,toys,1629,33,17,28,154.48
61a36b71862c4a55b42187166d181823,cool_stuff,cool_stuff,2063,38,22,12,117.99
fd3e1231fc8548da9d3222d1e37b0538,esporte_lazer,sports_leisure,1863,29,23,38,136.78
fcaaad766eae48c18a864d22a8bc3304,eletronicos,electronics,2507,30,13,24,69.88
2b50852ad460463c81a6f4a63c602595,relogios_presentes,watches_gifts,2746,37,24,34,88.8
215b3f04de214c8aa409e3a757d4d914,moveis_decoracao,furniture_decor,1970,16,19,22,193.09
0cfaed787c5c44a08c418e69b7a3e1d5,cool_stuff,cool_stuff,1682,43,15,30,172.3
e07c0333412e402b804745d4e839aa65,ferramentas_jardim,garden_tools,191,20,18,33,151.23
d3c3c489dc02460ebe577a9ea798b443,cool_stuff,cool_stuff,565,28,36,25,150.27
86f196e1509f4b25907a57b3cf555140,utilidades_domesticas,housewares,1893,37,16,29,78.42
2112e407872f466ab354bfab4e335477,esporte_lazer,sports_leisure,2075,31,23,18,90.36
ffdfa59d0470466ab606c81482d6f0c9,brinquedos,toys,2256,29,22,22,136.96
450ae72e6a1d42e2a37a6fadc6917e06,ferramentas_jardim,garden_tools,1013,28,26,34,116.67
54f0338219204aa888eeb768d9360db3,cama_mesa_banho,bed_bath_table,3067,33,11,27,85.43
e7ee0f0253834d82bbf99aaf67d36888,moveis_decoracao,furniture_decor,1847,29,20,17,209.5
bf62f01efd3f434bbb4f2c2bd80472d4,automotivo,auto,575,18,22,37,125.9
d7138d6379ed4b9297582c8a64ff7d6c,utilidades_domesticas,housewares,2060,40,26,22,63.18
16735d8f47894796837f7982f6879af7,cool_stuff,cool_stuff,100,27,29,16,196.51
a10722a9596a4417bc58b4b3795d5859,perfumaria,perfumery,739,31,25,19,130.11
45c3d8a615244296ab796787c3614fd2,relogios_presentes,watches_gifts,1167,37,21,25,303.5
ec89f80b399548429f95750ceacf90b2,bebes,baby,2029,23,19,24,132.81
a13303a078a84289a098531880ecff2b,esporte_lazer,sports_leisure,3519,33,5,20,57.03
816d06c66d314a5a95aaf4234a0f4302,cool_stuff,cool_stuff,1236,10,13,12,182.29
49e538709e3d44a4b7da9fb9e2d2867e,ferramentas_jardim,garden_tools,1500,33,19,13,152.97
d322ff76f1c848a3a192a9dd046dcb49,bebes,baby,3037,34,16,13,98.22
ea42d908dd244c00a94c734d8ca531ae,ferramentas_jardim,garden_tools,1862,40,22,31,159.77
2dcfad4421f44965b903e55febc4a98e,cool_stuff,cool_stuff,1905,23,21,18,165.78
4fe3aa9c97d247b5a4b5592198491995,eletronicos,electronics,1764,46,9,28,127.03
56af27450ae54ad7baccd55ed83737d8,automotivo,auto,2107,38,24,35,96.5
2400c034ddf64ae5a32a214fa20b7a16,cama_mesa_banho,bed_bath_table,391,29,5,34,125.52
cf2926f1e81b432e9dfb915a1b6aa89d,cool_stuff,cool_stuff,1153,26,19,25,170.72
9186ea6f963d42d8baa9fdb1c25873f1,cool_stuff,cool_stuff,1946,28,27,28,137.69
a1fe0b6ec11248c2b5391c1670937f80,utilidades_domesticas,housewares,2568,16,19,32,70.54
67e94f506afa4c5789c1f77fb3c6e05f,automotivo,auto,1747,35,13,24,133.74
3ef81b47c5614a2ca5fe2f2dea4b6167,relogios_presentes,watches_gifts,1058,53,13,33,186.43
b1d27d8eefa34b3c9b76942fcf318dc4,beleza_saude,health_beauty,630,31,25,32,184.68
fff88b79af8d43ba974aa4bc9dfbc745,relogios_presentes,watches_gifts,3856,32,14,28,194.03
9a923965b26c4e00a292f2d46286581c,moveis_decoracao,furniture_decor,2240,17,38,31,75.8
81da53be72bd429b849578b193df8711,esporte_lazer,sports_leisure,932,38,29,14,136.39
5020d270c3cb4f5e86679c0791739398,informatica_acessorios,computers_accessories,100,29,28,20,77.19
2163035a025b4af0b8af4fba15ab73a4,relogios_presentes,watches_gifts,1616,23,25,17,163.64
65cfe7ebf26c4329937b7b0518ef44a9,perfumaria,perfumery,100,31,18,15,130.81
f0783077d679450fa9140a23b85a3727,telefonia,telephony,2321,27,22,27,50.91
658b420a42ed402d9719b1aac208a8c2,informatica_acessorios,computers_accessories,3145,25,25,31,138.72
8a21891483b541dfb87b767c505fcf61,informatica_acessorios,computers_accessories,1985,32,8,22,117.44
94555ed5a5a94b8893505b5663159fad,esporte_lazer,sports_leisure,1130,16,29,37,144.34
e38834464484412c8636ae6f33a247bb,esporte_lazer,sports_leisure,2516,26,14,18,134.32
9f2073ee91aa4e2cbdebc74a1a8f8713,cama_mesa_banho,bed_bath_table,1681,29,30,28,74.03
1d97018a06bb4f1abecbaae8b8b06257,moveis_decoracao,furniture_decor,955,36,28,29,254.84
2c1bdac0270b46499a6f8eae71c7cf5c,bebes,baby,2808,34,13,14,116.44
fff360b64e14457b96eef521fdadabfd,perfumaria,perfumery,2102,48,23,34,117.64
8765fa5d7fac4553865d2cf11009c0a5,cama_mesa_banho,bed_bath_table,1998,38,5,21,118.74
ac1e8e285ffb4d0ca4c6248ebca3d60a,automotivo,auto,1719,18,5,22,137.14
6d55e2da1ff04256845478f11cec7423,perfumaria,perfumery,792,31,24,30,54.32
ea0d5a86e47548a28aba8f566b8d4f9c,automotivo,auto,448,26,24,28,158.87
53a1ca2ec4e24cb88f896a0b89cc773e,bebes,baby,1193,26,14,31,97.78
021afa17e8344d85a86df4e865ae6e09,ferramentas_jardim,garden_tools,2180,32,19,19,87.56
65fbea668a27473d8415a090267ddaea,eletronicos,electronics,981,26,5,23,113.11
e5a6c277c81240c3b65b89b00e357f7b,automotivo,auto,1953,25,20,20,145.95
66b3f4c0c11e4b5e82388de11cc3fc79,beleza_saude,health_beauty,2732,39,24,21,156.25
5d98f6f941404a09ae80d4c7017d5129,cool_stuff,cool_stuff,150,27,24,30,195.14
d10e58ce833b4e4f90d2d51282a7817a,relogios_presentes,watches_gifts,1735,28,24,17,159.32
096ec1bbd6de4cd795b5475f3ccf367e,eletronicos,electronics,1549,31,5,28,109.32
e1272b07e4f8454dafae362dcfaf58f0,perfumaria,perfumery,1438,53,14,22,113.15
175b84b8aa6b48ca810533797a1e8a11,brinquedos,toys,1439,26,8,20,107.07
37ece06ef7a249dfba2e61ebed163c97,esporte_lazer,sports_leisure,2482,52,30,18,94.13
884fda3023c644b99b5f9864a25ec79f,brinquedos,toys,1372,47,18,14,94.96
7ac0fe9ecd314f0f941807dc2a501670,utilidades_domesticas,housewares,2105,36,18,30,39.54
fa717b539fdb45f68e5cb38956a56e2e,esporte_lazer,sports_leisure,1583,38,13,18,59.01
ee7cd171a4384ee1b589820158772638,esporte_lazer,sports_leisure,2771,22,21,29,160.36
53394d7088154c099a9400da3dcf9de2,esporte_lazer,sports_leisure,1376,24,21,35,109.89
084812001808479c950dd1e541b2f602,bebes,baby,736,14,10,31,118.78
6d7176da6d9a42d98aa3c7b7964da5ac,ferramentas_jardim,garden_tools,1013,22,20,23,125.44
4ca4bfcfca134a2ca201cdbabdcefdf8,perfumaria,perfumery,2579,45,7,27,101.69
64e2a04e67ad4da1806dabae033686f2,brinquedos,toys,1301,33,18,26,130.19
2518f86cb00e4bed9e3dae1c34e2ae08,perfumaria,perfumery,1735,23,14,13,99.38
996c3acab2574281bd622b2aec6c988d,eletronicos,electronics,3069,22,10,27,87.24
3c3dddffe0a049dc9f54f592dd08da2d,esporte_lazer,sports_leisure,1343,44,24,20,102.27
2383b3a55c904171b1677340d1b121da,ferramentas_jardim,garden_tools,1097,38,17,10,133.31
3495725751ad425795088ab1428da6e3,telefonia,telephony,270,51,12,23,80.16
8149c1146aa741498e498a03cf03fda9,beleza_saude,health_beauty,1269,27,23,37,156.86
f5593ca1d7df4aafb82c4323b9ee5cbf,utilidades_domesticas,housewares,2682,19,22,26,92.02
65205ec897724d598a4eeb5b4b14d362,relogios_presentes,watches_gifts,2600,27,16,29,103.31
c3070f179429409bbc5ace983a1bb4d2,cool_stuff,cool_stuff,1310,28,12,33,117.2
f22273f874a841aebe53830bb26a118f,ferramentas_jardim,garden_tools,1391,32,30,24,167.77
85846f711f514c44a3b36c50573a9a7d,informatica_acessorios,computers_accessories,2060,31,11,13,149.79
8e61055a64a64c8fb584634ae7f719c9,telefonia,telephony,1065,39,25,23,51.85
3917876d9fb84354ae8c9d2e3f850e55,brinquedos,toys,1908,19,13,17,105.84
613b253e1b6649489769b8c8e05f6f96,moveis_decoracao,furniture_decor,2436,29,16,12,187.61
5e6885cb2a714037874f4de351963ca6,perfumaria,perfumery,875,31,17,31,120.28
c35dcc62b1db4230877bb57ea5c7603f,ferramentas_jardim,garden_tools,1452,34,36,32,131.9
676f478a27314b27b6405970d57c935e,perfumaria,perfumery,1502,24,12,20,101.84
df9566f39b7044d7aab2710a70a3422e,telefonia,telephony,2022,19,30,31,75.41
536437c7f25d4e808d89642e930c73ef,informatica_acessorios,computers_accessories,1500,24,22,33,113.36
7d96e1cd091c40efacb710cb360c29ef,automotivo,auto,273,37,22,16,110.66
8faf5a63b76d4a4a8c23b01026c34046,informatica_acessorios,computers_accessories,812,22,17,22,115.71
980dfc1ab04d4655a3f6b94866c313bd,moveis_decoracao,furniture_decor,893,27,21,22,217.93
5390ae2897cd4a5db0a4813ed2a68ddf,perfumaria,perfumery,1906,14,24,29,111.96
0163656b200a426fa83d6bfff1ea911e,perfumaria,perfumery,303,30,19,16,81.46
38db56970bbc4288926f36de3f98d55f,telefonia,telephony,1429,27,16,24,52.94
2498b7b6b7704eb4a64c5e4562aab225,eletronicos,electronics,1152,35,17,11,78.18
7cd57a8a284f4648bbfd6fc5da637201,bebes,baby,643,32,22,11,156.57
663468e4cf5c440a9a717dbf60d0b289,informatica_acessorios,computers_accessories,610,45,19,15,93.61
83d1c9434c804252b32469b2b27dc443,relogios_presentes,watches_gifts,1778,26,19,37,168.05
6563a8042ec94540b164787cee6df5e7,cool_stuff,cool_stuff,1547,44,22,12,187.74
b365c616c7de4c108808fcee241b3fd7,brinquedos,toys,569,44,13,48,154.02
b1a4579e7e6048fab468faf0a0c330b6,telefonia,telephony,862,30,26,31,83.85
26fe54cba4fe45279e5d693ec0f11988,telefonia,telephony,2501,28,17,22,92.17
f8649d311ee14643841efbec463a570c,perfumaria,perfumery,1792,32,26,10,134.3
e1168184019d485daaccd9115dc3fa83,moveis_decoracao,furniture_decor,1674,46,7,37,163.77
9f71428d85f1439cae08e4c5d22fbdf8,perfumaria,perfumery,1891,46,24,28,132.27
4bf54a30cdaf4b4ea1b78d280971f8a4,utilidades_domesticas,housewares,1113,29,14,24,38.28
425be65406d440b98db03925fe8d1d79,automotivo,auto,1843,28,17,26,82.66
51908351467747b7b0dc78c47f28884a,automotivo,auto,3043,28,18,17,140.96
bce3dbaea54344478274e3dfccdedb12,utilidades_domesticas,housewares,2609,40,26,29,77.83
cafb4a1308f84255a6a2434ad1527702,esporte_lazer,sports_leisure,339,27,18,33,124.28
